C(at%),Al(at%),V(at%),Cr(at%),Mn(at%),Fe(at%),Co(at%),Ni(at%),Cu(at%),Mo(at%),Config_Entropy,(0-T)*Entropy,Enthalpy_FCC,Hom_Temp(K),R(%),Anneal_Temp(K),Anneal_Time(h),grain(um),melting point(C),G_RT_FCC,H_RT_FCC,phase_fraction_fcc,phase_fraction_bcc,second_phase_fraction,CR(%),YS(Mpa)
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,0.5,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,1258
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,0.5,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,1258
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,0.5,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1258
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,0.5,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,66,1258
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,92,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,80,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,60,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,873,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,66,1053
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,92,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,80,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,60,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,923,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,66,982
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,92,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,80,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,60,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,973,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,66,847
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,92,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,80,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,60,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1073,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,66,601
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,92,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,78,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,80,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,60,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,90,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,474
0,0,0,33.3333,0,0,33.3333,33.3333,0,0,9.133861748,-2721.890801,-10024.758,1373,78,1173,1,12.89144928,1412.23,-10024.758,624.19017,0.625,0.375,0,88,474
